left angle,right angle
94.60717938705656,133.80849379584785
82.33917630184823,118.35425375059859
81.0353221630866,118.9810508784563
80.74623538941837,119.29278011649711
81.44900280435733,125.38425729251378
79.99602746139026,124.64752878679721
78.42970397012117,123.97275004946735
75.12038735914543,122.92117254983845
74.46617113780356,123.17487578617121
74.24880882720315,121.46680012712213
74.18490525540811,121.02900309728813
74.3765944503612,121.40354232452717
74.92957918686395,126.54367066471187
76.11171706942702,129.45038339143974
78.32791192544055,131.52073555397084
80.94345087435616,131.41420291715747
84.71972581176442,131.27674041507677
84.35399645037882,131.85609247419245
80.5143544346115,132.34728317509064
78.71168824888116,133.15141367188585
77.18096557020075,133.85436246604047
74.29183580379198,131.34927105762733
75.3507359795999,129.17357796250292
76.60374931375692,127.96194201318966
76.31337744164813,124.43826620506559
76.2488899057994,120.3413651091438
76.83286314102949,120.19488112835319
78.8613831924334,121.07698911022896
80.18234975746564,120.90904534926375
79.93560600890946,119.93985882272796
80.644993833355,120.10494682215861
80.22413641051497,120.65418427747275
78.6489674131082,119.19700082904973
78.24062871145249,119.29229587228056
78.43250710928886,119.46168003242536
78.96001452244322,120.5178628253781
78.84650916456972,121.24831850701068
78.60088201228334,121.41805392049525
78.73720669502254,122.34109815348751
78.10558610775846,122.03914632966374
78.23802974546398,122.30196628332135
78.30514543323395,123.56833857227787
78.17856580502041,122.67949865791948
78.03176515693794,123.29421217885078
77.96287844236925,123.84232087152526
78.38570785446932,125.98459798944128
78.22360463847619,127.65878954295658
78.17671475949483,127.64013596547102
78.19272172330997,127.91448563858793
77.63878769305835,128.21303168139082
77.74248184783897,128.25655408277342
77.60580559747804,128.24638121494272
77.221299420441,128.05492866998165
76.67230728846884,127.77599899644807
76.8672093428806,126.02533815015178
77.82739795184114,125.07191778636377
78.09762376977989,124.94971627496548
79.24021588662518,124.80905282528204
80.08684138217085,124.98344441335306
80.27076676854693,124.69789955226338
80.06527717799015,123.93959374021566
80.51243777275096,124.43495965504582
80.56405532708243,124.60853197285579
80.540509228994,121.84207630490727
80.18417971292632,121.44819590009897
79.8608386071554,121.30010994630982
80.02321622141658,120.99194942958198
80.49669088265175,121.2680524615956
80.8719674824786,121.49879419556146
81.65876988710558,124.12569020419107
81.1078077525967,122.20815153520195
80.6706466809429,121.32629689058535
80.61072793842284,120.84962803515668
80.53840390485725,120.74652500662572
80.49295472228832,120.93614335423786
80.43497085409716,122.35489828808022
80.74560135181416,124.07362559558513
81.49818748085036,124.98453524086224
81.36080364711297,125.4412956896019
81.24370275204211,125.51557363746878
81.81866332216703,125.12815697934204
82.04597638009575,125.92833040906407
82.44599940574803,125.75145421349924
82.37524797522688,123.75132163940896
82.62714377100895,124.01678830518694
83.73448445437606,124.61530960148977
83.88587516166147,124.41332712186099
83.80937262293776,124.33406085247597
